212541,YodaoOcr.exe,1
212742,YodaoOcr.exe,1
212811,svchost.exe,1
212811,backgroundTaskHost.exe,1
212938,YodaoOcr.exe,1
213042,YodaoOcr.exe,1
213123,chrome.exe,7
213123,svchost.exe,1
213131,chrome.exe,1
213146,chrome.exe,1
213148,chrome.exe,1
213149,YodaoOcr.exe,1
213225,chrome.exe,1
213225,YodaoOcr.exe,1
213232,YodaoOcr.exe,1
213236,svchost.exe,1
213236,audiodg.exe,1
213354,YodaoOcr.exe,1
213452,YodaoOcr.exe,1
213639,YodaoOcr.exe,1
213728,SearchProtocolHost.exe,1
213728,SearchFilterHost.exe,1
214345,svchost.exe,1
214345,backgroundTaskHost.exe,1
214623,svchost.exe,1
215045,SearchProtocolHost.exe,1
215045,SearchFilterHost.exe,1
215844,svchost.exe,1
215844,backgroundTaskHost.exe,1
220001,SearchProtocolHost.exe,1
220001,SearchFilterHost.exe,1
220123,svchost.exe,1
220253,YodaoOcr.exe,1
220353,YodaoOcr.exe,1
220538,SearchProtocolHost.exe,1
220538,SearchFilterHost.exe,1
220629,LockAppHost.exe,1
220629,svchost.exe,3
220629,LogonUI.exe,1
220629,LockApp.exe,1
221037,SystemSettings.exe,1
221324,svchost.exe,1
221324,backgroundTaskHost.exe,1
221535,SearchProtocolHost.exe,1
221535,SearchFilterHost.exe,1
221830,SearchProtocolHost.exe,1
221830,SearchFilterHost.exe,1
222129,backgroundTaskHost.exe,1
222132,BackgroundTransferHost.exe,1
222229,SearchProtocolHost.exe,1
222229,SearchFilterHost.exe,1
222301,wermgr.exe,1
222531,SearchProtocolHost.exe,1
222531,SearchFilterHost.exe,1
222750,SearchFilterHost.exe,1
222844,svchost.exe,1
222844,backgroundTaskHost.exe,1
223728,SearchProtocolHost.exe,1
223728,SearchFilterHost.exe,1
224345,svchost.exe,1
224345,backgroundTaskHost.exe,1
225228,SearchProtocolHost.exe,1
225228,SearchFilterHost.exe,1
225837,svchost.exe,1
225837,backgroundTaskHost.exe,1
230515,SearchProtocolHost.exe,1
230515,SearchFilterHost.exe,1
230728,SearchProtocolHost.exe,1
230728,SearchFilterHost.exe,1
231132,SearchProtocolHost.exe,1
231132,SearchFilterHost.exe,1
231336,svchost.exe,1
231336,backgroundTaskHost.exe,1
231844,SearchProtocolHost.exe,1
231844,SearchFilterHost.exe,1
232228,SearchProtocolHost.exe,1
232229,SearchFilterHost.exe,1
232544,svchost.exe,1
232544,backgroundTaskHost.exe,1
233235,SearchProtocolHost.exe,1
233235,SearchFilterHost.exe,1
233336,backgroundTaskHost.exe,1
233729,SearchProtocolHost.exe,1
233729,SearchFilterHost.exe,1
234337,svchost.exe,1
234337,backgroundTaskHost.exe,2
235228,SearchProtocolHost.exe,1
235228,SearchFilterHost.exe,1
235837,svchost.exe,1
235837,backgroundTaskHost.exe,1
337,backgroundTaskHost.exe,1
549,backgroundTaskHost.exe,1
623,backgroundTaskHost.exe,1
729,SearchProtocolHost.exe,1
729,SearchFilterHost.exe,1
