125317,MicrosoftEdgeCP.exe,1
125319,SearchFilterHost.exe,1
125319,SearchProtocolHost.exe,1
125429,MicrosoftEdgeCP.exe,1
125429,InstallAgent.exe,1
125429,backgroundTaskHost.exe,1
125430,MicrosoftEdgeCP.exe,1
125432,MicrosoftEdgeCP.exe,1
125440,MicrosoftEdgeCP.exe,1
125441,FlashUtil_ActiveX.exe,1
125500,cmd.exe,1
125500,conhost.exe,1
125500,python.exe,1
125503,SearchProtocolHost.exe,1
125531,cmd.exe,1
125531,conhost.exe,1
125531,python.exe,1
125532,SearchFilterHost.exe,1
130009,provtool.exe,1
130010,HxTsr.exe,1
130010,Microsoft.Photos.exe,1
130010,svchost.exe,1
130018,WmiPrvSE.exe,1
130018,svchost.exe,1
130018,OfficeC2RClient.exe,1
130018,TrustedInstaller.exe,1
130018,backgroundTaskHost.exe,1
130022,conhost.exe,1
130022,Defrag.exe,1
130022,svchost.exe,1
130040,sppsvc.exe,1
130531,WinStore.App.exe,1
130532,backgroundTaskHost.exe,1
130535,WmiPrvSE.exe,1
130535,coredpussvr.exe,1
130537,smartscreen.exe,1
130537,WWAHost.exe,1
130541,svchost.exe,3
130745,SearchFilterHost.exe,1
130745,SearchProtocolHost.exe,1
131517,Microsoft.Photos.exe,1
131517,backgroundTaskHost.exe,1
131517,msoia.exe,1
133010,backgroundTaskHost.exe,1
133017,OfficeC2RClient.exe,1
133033,sppsvc.exe,1
133744,SearchFilterHost.exe,1
133744,SearchProtocolHost.exe,1
135244,SearchFilterHost.exe,1
135244,SearchProtocolHost.exe,1
135300,Microsoft.Photos.exe,1
135300,backgroundTaskHost.exe,2
135443,backgroundTaskHost.exe,1
140019,OfficeC2RClient.exe,1
140019,backgroundTaskHost.exe,1
140033,sppsvc.exe,1
140620,backgroundTaskHost.exe,1
140631,BackgroundTransferHost.exe,1
140633,backgroundTaskHost.exe,1
140745,SearchFilterHost.exe,1
140745,SearchProtocolHost.exe,1
141801,Microsoft.Photos.exe,1
141801,backgroundTaskHost.exe,2
142245,SearchFilterHost.exe,1
142245,SearchProtocolHost.exe,1
143017,Microsoft.Photos.exe,1
143017,backgroundTaskHost.exe,1
143745,SearchFilterHost.exe,1
143745,SearchProtocolHost.exe,1
145244,SearchFilterHost.exe,1
145244,SearchProtocolHost.exe,1
145300,Microsoft.Photos.exe,1
145300,backgroundTaskHost.exe,1
150201,backgroundTaskHost.exe,1
150239,HxTsr.exe,1
150239,backgroundTaskHost.exe,1
150239,svchost.exe,1
150241,cmd.exe,1
150241,python.exe,1
150241,SearchFilterHost.exe,1
150241,conhost.exe,1
150241,SearchProtocolHost.exe,1
150259,dllhost.exe,1
150306,dllhost.exe,1
150309,wpspdf.exe,1
150311,WmiPrvSE.exe,1
150434,cmd.exe,1
150434,python.exe,1
150434,SearchFilterHost.exe,1
150434,conhost.exe,1
150434,SearchProtocolHost.exe,1
150512,cmd.exe,1
150512,conhost.exe,1
150512,python.exe,1
150549,dllhost.exe,1
150556,dllhost.exe,1
150755,conhost.exe,1
150755,python.exe,1
150829,cmd.exe,1
150829,conhost.exe,1
150829,python.exe,1
150917,cmd.exe,1
150917,conhost.exe,1
150917,python.exe,1
150939,cmd.exe,1
150939,conhost.exe,1
150939,python.exe,1
150954,cmd.exe,1
150954,conhost.exe,1
150954,python.exe,1
151039,cmd.exe,1
151039,conhost.exe,1
151040,python.exe,1
151310,dllhost.exe,1
151609,MicrosoftEdgeCP.exe,1
151609,SearchFilterHost.exe,1
151609,SearchProtocolHost.exe,1
151700,MicrosoftEdgeCP.exe,1
151756,MicrosoftEdgeCP.exe,2
151758,dllhost.exe,2
151759,MicrosoftEdgeCP.exe,1
151906,MicrosoftEdgeCP.exe,1
151910,SearchFilterHost.exe,1
152112,backgroundTaskHost.exe,2
152127,MicrosoftEdgeCP.exe,1
152129,SearchFilterHost.exe,1
152245,SearchProtocolHost.exe,1
152300,svchost.exe,1
152443,cmd.exe,1
152443,python.exe,1
152443,SearchFilterHost.exe,1
152443,conhost.exe,1
152443,SearchProtocolHost.exe,1
152543,cmd.exe,1
152543,conhost.exe,1
152543,python.exe,1
152814,SearchFilterHost.exe,1
152814,SearchProtocolHost.exe,1
152842,MicrosoftEdgeCP.exe,1
153024,SearchFilterHost.exe,1
153053,MicrosoftEdgeCP.exe,1
153131,cmd.exe,1
153131,python.exe,1
