152336,PING.EXE,1
152337,cmd.exe,1
152337,conhost.exe,1
152349,YodaoOcr.exe,1
152359,YodaoOcr.exe,1
152417,YodaoOcr.exe,1
152421,FlashUtil_ActiveX.exe,1
152434,YodaoOcr.exe,1
152455,MicrosoftEdgeCP.exe,1
152455,YodaoOcr.exe,1
152459,MicrosoftEdgeCP.exe,5
152459,browser_broker.exe,1
152459,MicrosoftEdge.exe,1
152504,InstallAgent.exe,1
152504,YodaoOcr.exe,1
152517,YodaoOcr.exe,1
152523,YodaoOcr.exe,1
152533,YodaoOcr.exe,1
152534,backgroundTaskHost.exe,1
152543,SearchFilterHost.exe,1
152543,SearchProtocolHost.exe,2
152605,svchost.exe,1
152933,Microsoft.Photos.exe,1
152942,SearchFilterHost.exe,1
152942,SearchProtocolHost.exe,1
152956,svchost.exe,1
153044,LogonUI.exe,1
153044,LockApp.exe,1
153051,YodaoOcr.exe,1
153054,LockAppHost.exe,1
153056,YodaoOcr.exe,1
153111,YodaoOcr.exe,1
153116,YodaoOcr.exe,1
153214,backgroundTaskHost.exe,1
153245,svchost.exe,1
153245,YodaoOcr.exe,1
153312,YodaoOcr.exe,1
153314,SearchFilterHost.exe,1
153318,YodaoOcr.exe,1
153543,SearchProtocolHost.exe,1
153552,QQExternal.exe,1
153614,svchost.exe,1
153744,svchost.exe,1
153836,YodaoOcr.exe,1
153851,MicrosoftEdgeCP.exe,4
153851,browser_broker.exe,1
153851,MicrosoftEdge.exe,1
153931,backgroundTaskHost.exe,3
153937,WUDFHost.exe,1
153943,SearchFilterHost.exe,1
153943,SearchProtocolHost.exe,1
154152,svchost.exe,1
154246,OneDriveStandaloneUpdater.exe,1
154256,Microsoft.Photos.exe,1
154302,svchost.exe,1
154352,svchost.exe,1
154654,Microsoft.Photos.exe,1
154657,backgroundTaskHost.exe,1
154743,SearchFilterHost.exe,1
154743,SearchProtocolHost.exe,1
154822,backgroundTaskHost.exe,1
154943,SearchFilterHost.exe,1
154943,SearchProtocolHost.exe,1
155152,svchost.exe,1
155432,backgroundTaskHost.exe,1
155742,SearchFilterHost.exe,1
155742,SearchProtocolHost.exe,1
160332,backgroundTaskHost.exe,1
160549,backgroundTaskHost.exe,1
160552,QQExternal.exe,1
160702,svchost.exe,1
160943,SearchFilterHost.exe,1
160943,SearchProtocolHost.exe,1
161434,YodaoOcr.exe,1
161930,backgroundTaskHost.exe,2
162143,SearchFilterHost.exe,1
162143,SearchProtocolHost.exe,1
162301,svchost.exe,1
162338,YodaoOcr.exe,1
162542,SearchFilterHost.exe,1
162542,SearchProtocolHost.exe,1
163551,QQExternal.exe,1
163804,Microsoft.Photos.exe,1
163932,backgroundTaskHost.exe,1
163943,SearchFilterHost.exe,1
163943,SearchProtocolHost.exe,1
164301,svchost.exe,1
165304,Microsoft.Photos.exe,1
165432,backgroundTaskHost.exe,2
165801,svchost.exe,1
170307,backgroundTaskHost.exe,1
170311,InstallAgent.exe,1
170331,backgroundTaskHost.exe,1
170552,QQExternal.exe,1
170632,backgroundTaskHost.exe,1
170635,BackgroundTransferHost.exe,1
170701,svchost.exe,1
170943,SearchFilterHost.exe,1
170943,SearchProtocolHost.exe,1
172432,backgroundTaskHost.exe,1
172543,SearchFilterHost.exe,1
172543,SearchProtocolHost.exe,1
172802,svchost.exe,1
173552,QQExternal.exe,1
173931,backgroundTaskHost.exe,1
173943,SearchFilterHost.exe,1
173943,SearchProtocolHost.exe,1
174301,svchost.exe,1
175304,Microsoft.Photos.exe,1
175431,backgroundTaskHost.exe,1
175543,SearchFilterHost.exe,1
175543,SearchProtocolHost.exe,1
175751,backgroundTaskHost.exe,1
175802,svchost.exe,1
180204,Microsoft.Photos.exe,1
180331,backgroundTaskHost.exe,1
180551,QQExternal.exe,1
180701,svchost.exe,1
181743,SearchFilterHost.exe,1
181743,SearchProtocolHost.exe,1
181930,backgroundTaskHost.exe,2
182301,svchost.exe,1
182543,SearchFilterHost.exe,1
182543,SearchProtocolHost.exe,1
182943,SearchFilterHost.exe,1
182943,SearchProtocolHost.exe,1
183552,QQExternal.exe,1
183848,WmiPrvSE.exe,1
183931,backgroundTaskHost.exe,1
183943,SearchFilterHost.exe,1
183943,SearchProtocolHost.exe,1
184302,svchost.exe,1
184543,SearchFilterHost.exe,1
184543,SearchProtocolHost.exe,1
185432,backgroundTaskHost.exe,1
185543,SearchFilterHost.exe,1
185543,SearchProtocolHost.exe,1
185802,svchost.exe,1
190204,Microsoft.Photos.exe,1
190331,backgroundTaskHost.exe,1
190552,QQExternal.exe,1
190702,svchost.exe,1
190943,SearchFilterHost.exe,1
190943,SearchProtocolHost.exe,1
191234,svchost.exe,1
192008,Microsoft.Photos.exe,1
192009,backgroundTaskHost.exe,1
192136,backgroundTaskHost.exe,1
192143,SearchFilterHost.exe,1
192143,SearchProtocolHost.exe,1
192505,svchost.exe,1
192543,SearchFilterHost.exe,1
192543,SearchProtocolHost.exe,1
193551,QQExternal.exe,1
193931,backgroundTaskHost.exe,2
193942,SearchFilterHost.exe,1
193942,SearchProtocolHost.exe,1
194302,svchost.exe,1
194631,backgroundTaskHost.exe,1
194758,backgroundTaskHost.exe,1
195128,svchost.exe,1
195432,backgroundTaskHost.exe,1
195543,SearchFilterHost.exe,1
195543,SearchProtocolHost.exe,1
200202,Microsoft.Photos.exe,1
200332,backgroundTaskHost.exe,1
200521,backgroundTaskHost.exe,1
200553,QQExternal.exe,1
200701,svchost.exe,1
200943,SearchFilterHost.exe,1
200943,SearchProtocolHost.exe,1
201802,Microsoft.Photos.exe,1
201931,backgroundTaskHost.exe,2
202300,svchost.exe,1
202543,SearchFilterHost.exe,1
202543,SearchProtocolHost.exe,1
202817,Microsoft.Photos.exe,1
203555,QQExternal.exe,1
203932,backgroundTaskHost.exe,1
203944,SearchFilterHost.exe,1
203944,SearchProtocolHost.exe,1
204301,svchost.exe,1
204522,msoia.exe,1
204648,backgroundTaskHost.exe,1
205018,svchost.exe,1
205543,SearchFilterHost.exe,1
205543,SearchProtocolHost.exe,1
210332,backgroundTaskHost.exe,1
210555,QQExternal.exe,1
210702,svchost.exe,1
210707,backgroundTaskHost.exe,1
210713,BackgroundTransferHost.exe,1
210743,SearchFilterHost.exe,1
210743,SearchProtocolHost.exe,1
210943,SearchFilterHost.exe,1
210943,SearchProtocolHost.exe,1
211143,SearchFilterHost.exe,1
211143,SearchProtocolHost.exe,1
212303,Microsoft.Photos.exe,1
212431,backgroundTaskHost.exe,1
212530,Microsoft.Photos.exe,1
212543,SearchFilterHost.exe,1
212543,SearchProtocolHost.exe,1
212801,svchost.exe,1
213557,QQExternal.exe,1
213742,backgroundTaskHost.exe,1
213943,SearchFilterHost.exe,1
213943,SearchProtocolHost.exe,1
214112,svchost.exe,1
214344,SearchFilterHost.exe,1
214344,SearchProtocolHost.exe,1
214543,SearchFilterHost.exe,1
214543,SearchProtocolHost.exe,1
214931,backgroundTaskHost.exe,1
215301,svchost.exe,1
215543,SearchFilterHost.exe,1
215543,SearchProtocolHost.exe,1
215824,backgroundTaskHost.exe,1
220143,SearchFilterHost.exe,1
220143,SearchProtocolHost.exe,1
220228,backgroundTaskHost.exe,1
220543,SearchFilterHost.exe,1
220543,SearchProtocolHost.exe,1
220559,QQExternal.exe,1
220559,svchost.exe,1
220943,SearchFilterHost.exe,1
220943,SearchProtocolHost.exe,1
221754,InstallAgent.exe,1
221930,backgroundTaskHost.exe,2
222301,svchost.exe,1
222543,SearchFilterHost.exe,1
222744,SearchProtocolHost.exe,1
223544,SearchFilterHost.exe,1
