170141,YodaoOcr.exe,1
170148,YodaoOcr.exe,1
170232,YodaoOcr.exe,1
170245,python.exe,3
170245,plugin_host.exe,1
170245,sublime_text.exe,1
170245,conhost.exe,3
170311,backgroundTaskHost.exe,1
170326,go.exe,1
170326,gcc.exe,1
170326,conhost.exe,1
170331,backgroundTaskHost.exe,2
170335,YodaoOcr.exe,1
170422,YodaoOcr.exe,1
170457,YodaoOcr.exe,1
170520,YodaoOcr.exe,1
170604,backgroundTaskHost.exe,1
170655,YodaoOcr.exe,1
170805,XshellCore.exe,1
171032,svchost.exe,1
171150,YodaoOcr.exe,1
171427,backgroundTaskHost.exe,1
171544,svchost.exe,1
171558,YodaoOcr.exe,1
171607,YodaoOcr.exe,1
171702,YodaoOcr.exe,1
171713,SearchFilterHost.exe,1
171713,SearchProtocolHost.exe,1
171824,YodaoOcr.exe,1
171904,YodaoOcr.exe,1
171937,YodaoOcr.exe,1
171944,YodaoOcr.exe,1
171952,YodaoOcr.exe,1
172006,YodaoOcr.exe,1
172035,YodaoOcr.exe,1
172045,YodaoOcr.exe,1
172115,cmd.exe,1
172115,taskkill.exe,1
172115,python.exe,1
172115,conhost.exe,1
172122,svchost.exe,1
172135,YodaoOcr.exe,1
172226,YodaoOcr.exe,1
172244,YodaoOcr.exe,1
172244,WmiPrvSE.exe,1
172257,SearchFilterHost.exe,1
172335,YodaoOcr.exe,1
172406,YodaoOcr.exe,1
172414,YodaoOcr.exe,1
172427,YodaoOcr.exe,1
172439,YodaoOcr.exe,1
172513,SearchProtocolHost.exe,1
172627,svchost.exe,1
172740,svchost.exe,1
172845,Microsoft.Photos.exe,1
172941,svchost.exe,1
173216,svchost.exe,1
173240,svchost.exe,1
173729,backgroundTaskHost.exe,1
174100,svchost.exe,1
174712,svchost.exe,1
175213,svchost.exe,1
175229,backgroundTaskHost.exe,1
175314,SearchFilterHost.exe,1
175314,SearchProtocolHost.exe,1
175348,backgroundTaskHost.exe,1
175348,HxTsr.exe,1
175350,YodaoOcr.exe,1
175354,LockApp.exe,1
175354,LogonUI.exe,1
175354,ChsIME.exe,1
175359,YodaoOcr.exe,1
175404,LockAppHost.exe,1
175514,backgroundTaskHost.exe,2
175529,YodaoOcr.exe,1
175631,YodaoOcr.exe,1
175712,svchost.exe,1
175845,svchost.exe,1
175845,YodaoOcr.exe,1
175914,SearchFilterHost.exe,1
175914,SearchProtocolHost.exe,1
180218,svchost.exe,1
180245,Microsoft.Photos.exe,1
180331,backgroundTaskHost.exe,1
180608,backgroundTaskHost.exe,1
180611,BackgroundTransferHost.exe,1
180854,YodaoOcr.exe,1
181226,svchost.exe,1
181727,svchost.exe,1
182011,XshellCore.exe,1
182019,YodaoOcr.exe,1
182027,YodaoOcr.exe,1
182229,svchost.exe,1
182229,backgroundTaskHost.exe,1
182312,SearchFilterHost.exe,1
182426,YodaoOcr.exe,1
182514,SearchProtocolHost.exe,1
182729,svchost.exe,1
182828,YodaoOcr.exe,1
183128,MicrosoftEdgeCP.exe,2
183206,YodaoOcr.exe,1
183212,YodaoOcr.exe,1
183218,YodaoOcr.exe,1
183230,svchost.exe,1
183306,YodaoOcr.exe,1
183316,YodaoOcr.exe,1
183425,YodaoOcr.exe,1
183535,YodaoOcr.exe,1
